usrid,separation,probability,ra,dec,name,bb_kt,powlaw_gamma,var_prob_b,var_mean_b,var_sigma_b,var_max_b,var_min_b,hard_hm,hard_hs,hard_ms,flux_aper_h,flux_aper_lolim_h,flux_aper_hilim_h,flux_aper_m,flux_aper_lolim_m,flux_aper_hilim_m,flux_aper_s,flux_aper_lolim_s,flux_aper_hilim_s,flux_aper90_h,flux_aper90_lolim_h,flux_aper90_hilim_h,flux_aper90_m,flux_aper90_lolim_m,flux_aper90_hilim_m,flux_aper90_s,flux_aper90_lolim_s,flux_aper90_hilim_s,var_index_m,var_prob_m,ks_prob_m,kp_prob_m,var_sigma_m,var_mean_m,var_min_m,var_max_m,var_index_h,var_prob_h,ks_prob_h,kp_prob_h,var_sigma_h,var_mean_h,var_min_h,var_max_h,var_index_s,var_prob_s,ks_prob_s,kp_prob_s,var_sigma_s,var_mean_s,var_min_s,var_max_s
CXOGlb J002403.4-720451,0.0,0.97, 00 24 03.44,-72 04 52.21, 2CXO J002403.5-720452,,,0.5,0.08036,0.00987,0.09307,0.07111,-0.7858,-0.9532,-0.6596,2.287e-14,0.0,5.337e-14,9.27e-14,6.808e-14,1.159e-13,3.689e-13,3.111e-13,4.231e-13,2.369e-14,0.0,5.527e-14,9.839e-14,7.225e-14,1.23e-13,4.03e-13,3.45e-13,4.61e-13,0.0,0.317,0.47,0.299,0.001696,0.01955,0.01804,0.02157,,,,,,,,,0.0,0.252,0.918,0.711,0.003382,0.06024,0.05663,0.06463
CXOGlb J002403.4-720451,0.0,0.97, 00 24 03.44,-72 04 52.21, 2CXO J002403.5-720452,0.2442,4.889,0.027,0.07054,1.077e-05,0.07055,0.07053,-0.461,-0.8095,-0.5559,7.863e-14,7.206e-14,8.483e-14,9.858e-14,9.436e-14,1.028e-13,2.951e-13,2.865e-13,3.038e-13,8.05e-14,7.357e-14,8.743e-14,9.728e-14,9.3e-14,1.016e-13,3.051e-13,2.957e-13,3.145e-13,0.0,0.048,0.861,0.964,3.417e-05,0.02023,0.02018,0.02028,0.0,0.104,0.284,0.05,2.568e-05,0.005237,0.005211,0.005263,0.0,0.04,0.307,0.013,3.232e-05,0.04507,0.04504,0.04511
CXOGlb J002403.4-720451,0.0,0.97, 00 24 03.44,-72 04 52.21, 2CXO J002403.5-720452,0.2376,5.169,0.083,0.08094,0.0002858,0.08122,0.08065,-0.7108,-0.9007,-0.5234,4.893e-14,3.505e-14,6.208e-14,1.269e-13,1.139e-13,1.399e-13,3.702e-13,3.445e-13,3.942e-13,5e-14,3.582e-14,6.343e-14,1.26e-13,1.137e-13,1.383e-13,3.894e-13,3.624e-13,4.163e-13,0.0,0.099,0.29,0.141,0.0002087,0.0255,0.02527,0.02573,0.0,0.436,0.301,0.641,0.000431,0.003058,0.00275,0.005071,0.0,0.073,0.266,0.048,4.468e-05,0.0524,0.05235,0.05244
CXOGlb J002403.4-720451,0.0,0.97, 00 24 03.44,-72 04 52.21, 2CXO J002403.5-720452,0.2262,5.808,0.031,0.06991,3.282e-05,0.06995,0.06988,-0.7883,-0.9394,-0.5821,2.172e-14,1.923e-14,2.421e-14,1.098e-13,1.062e-13,1.132e-13,3.577e-13,3.496e-13,3.657e-13,2.247e-14,1.978e-14,2.501e-14,1.065e-13,1.031e-13,1.1e-13,3.394e-13,3.312e-13,3.475e-13,0.0,0.381,0.944,0.862,0.0005654,0.02153,0.02097,0.0221,0.0,0.144,0.146,0.062,2.047e-05,0.001849,0.001828,0.001869,0.0,0.029,0.363,0.489,1.626e-05,0.04653,0.04651,0.04655
CXOGlb J002403.4-720451,0.0,0.97, 00 24 03.44,-72 04 52.21, 2CXO J002403.5-720452,0.2198,5.707,0.038,0.06775,3.177e-05,0.06778,0.06772,-0.797,-0.9432,-0.5884,2.073e-14,1.607e-14,2.514e-14,1.079e-13,1.017e-13,1.142e-13,3.755e-13,3.596e-13,3.913e-13,2.16e-14,1.707e-14,2.614e-14,1.059e-13,9.959e-14,1.122e-13,3.605e-13,3.447e-13,3.764e-13,0.0,0.064,0.249,0.259,2.129e-05,0.02067,0.02065,0.02069,0.0,0.359,0.857,0.551,0.0001563,0.001676,0.001593,0.002777,0.0,0.069,0.407,0.377,0.0001108,0.04541,0.0453,0.04552
CXOGlb J002403.4-720451,0.0,0.97, 00 24 03.44,-72 04 52.21, 2CXO J002403.5-720452,0.2285,5.816,0.022,0.07089,1.441e-06,0.07089,0.07089,-0.8045,-0.9419,-0.5659,2.225e-14,1.931e-14,2.501e-14,1.148e-13,1.107e-13,1.188e-13,3.552e-13,3.463e-13,3.64e-13,2.108e-14,1.823e-14,2.377e-14,1.123e-13,1.082e-13,1.162e-13,3.343e-13,3.255e-13,3.432e-13,0.0,0.046,0.401,0.263,2.022e-05,0.02254,0.02252,0.02256,0.0,0.156,0.639,0.634,0.0001195,0.001775,0.001653,0.002244,0.0,0.028,0.087,0.213,7.974e-06,0.04657,0.04657,0.04658
CXOGlb J002403.4-720451,0.0,0.97, 00 24 03.44,-72 04 52.21, 2CXO J002403.5-720452,0.2201,5.197,0.048,0.07068,8.312e-05,0.07077,0.0706,-0.737,-0.9257,-0.5921,2.867e-14,2.447e-14,3.26e-14,1.077e-13,1.026e-13,1.128e-13,3.693e-13,3.576e-13,3.81e-13,2.709e-14,2.303e-14,3.115e-14,1.064e-13,1.012e-13,1.117e-13,3.47e-13,3.353e-13,3.587e-13,0.0,0.031,0.403,0.532,1.125e-05,0.02133,0.02132,0.02135,0.0,0.095,0.361,0.501,1.976e-05,0.002313,0.002284,0.00233,0.0,0.067,0.54,0.432,0.0001058,0.04704,0.04693,0.04714
CXOGlb J002403.4-720451,0.0,0.97, 00 24 03.44,-72 04 52.21, 2CXO J002403.5-720452,0.2205,6.175,0.057,0.0735,0.0001126,0.07361,0.07339,-0.8032,-0.9482,-0.6034,1.82e-14,1.295e-14,2.344e-14,1.124e-13,1.041e-13,1.207e-13,3.926e-13,3.727e-13,4.125e-13,1.907e-14,1.366e-14,2.415e-14,1.072e-13,9.857e-14,1.158e-13,3.809e-13,3.606e-13,4.012e-13,0.0,0.096,0.071,0.031,9.404e-05,0.02185,0.02176,0.02195,0.0,0.277,0.39,0.52,0.0001155,0.001688,0.001616,0.002146,0.0,0.158,0.596,0.761,0.0005484,0.04996,0.04941,0.05051
CXOGlb J002403.4-720451,0.0,0.97, 00 24 03.44,-72 04 52.21, 2CXO J002403.5-720452,0.2488,4.193,0.017,0.107,1.106e-05,0.1071,0.107,-0.4972,-0.8157,-0.5359,6.486e-14,6.104e-14,6.868e-14,1.06e-13,1.031e-13,1.089e-13,2.571e-13,2.529e-13,2.613e-13,6.657e-14,6.265e-14,7.048e-14,1.061e-13,1.031e-13,1.09e-13,2.558e-13,2.514e-13,2.602e-13,0.0,0.046,0.284,0.152,2.82e-05,0.02676,0.02673,0.02679,0.0,0.066,0.19,0.363,8.857e-06,0.005915,0.005906,0.005924,0.0,0.018,0.006,0.025,1.664e-06,0.07437,0.07437,0.07437
CXOGlb J002403.4-720451,0.0,0.97, 00 24 03.44,-72 04 52.21, 2CXO J002403.5-720452,0.2477,4.152,0.039,0.1056,7.063e-05,0.1057,0.1056,-0.4697,-0.802,-0.5322,6.913e-14,6.498e-14,7.327e-14,1.055e-13,1.025e-13,1.086e-13,2.519e-13,2.476e-13,2.563e-13,7.297e-14,6.864e-14,7.731e-14,1.044e-13,1.013e-13,1.075e-13,2.479e-13,2.433e-13,2.524e-13,0.0,0.067,0.784,0.862,5.686e-05,0.02646,0.0264,0.02652,0.0,0.07,0.023,0.036,1.286e-05,0.006302,0.006289,0.006314,0.0,0.032,0.512,0.781,3.657e-05,0.07286,0.07282,0.0729
CXOGlb J002403.4-720451,0.0,0.97, 00 24 03.44,-72 04 52.21, 2CXO J002403.5-720452,0.2532,4.182,0.015,0.1061,1.343e-06,0.1061,0.1061,-0.4884,-0.8032,-0.5172,6.804e-14,6.411e-14,7.196e-14,1.088e-13,1.059e-13,1.117e-13,2.503e-13,2.462e-13,2.545e-13,7.186e-14,6.778e-14,7.593e-14,1.094e-13,1.064e-13,1.124e-13,2.468e-13,2.425e-13,2.511e-13,0.0,0.024,0.755,0.844,1.418e-05,0.02746,0.02744,0.02748,0.0,0.105,0.873,0.943,4.917e-05,0.006214,0.006169,0.006277,0.0,0.019,0.434,0.482,6.849e-06,0.07246,0.07245,0.07247
CXOGlb J002403.4-720451,0.0,0.97, 00 24 03.44,-72 04 52.21, 2CXO J002403.5-720452,0.2518,4.263,0.027,0.1049,3.777e-05,0.105,0.1049,-0.4859,-0.8057,-0.5259,6.625e-14,6.252e-14,6.998e-14,1.062e-13,1.034e-13,1.09e-13,2.497e-13,2.457e-13,2.538e-13,6.983e-14,6.593e-14,7.373e-14,1.067e-13,1.038e-13,1.096e-13,2.425e-13,2.383e-13,2.467e-13,0.0,0.044,0.329,0.684,2.567e-05,0.02668,0.02665,0.0267,0.0,0.061,0.062,0.011,7.025e-06,0.006085,0.006078,0.006092,0.0,0.026,0.38,0.158,2.376e-05,0.07216,0.07213,0.07218
CXOGlb J002403.4-720451,0.0,0.97, 00 24 03.44,-72 04 52.21, 2CXO J002403.5-720452,0.2138,5.584,0.14,0.1273,0.001051,0.1283,0.1262,-0.6858,-0.9219,-0.6396,3.679e-14,2.594e-14,4.705e-14,1.079e-13,9.725e-14,1.179e-13,3.677e-13,3.49e-13,3.853e-13,3.407e-14,2.385e-14,4.43e-14,1.09e-13,9.799e-14,1.193e-13,3.709e-13,3.513e-13,3.893e-13,0.0,0.088,0.252,0.129,0.0001593,0.02565,0.02544,0.02583,0.0,0.336,0.417,0.825,0.0003292,0.003046,0.002781,0.004172,0.0,0.119,0.689,0.749,0.0006813,0.09858,0.0979,0.09926
CXOGlb J002403.4-720451,0.0,0.97, 00 24 03.44,-72 04 52.21, 2CXO J002403.5-720452,0.2441,4.36,0.074,0.1274,0.0001277,0.1275,0.1273,-0.6496,-0.8795,-0.5359,5.586e-14,3.42e-14,7.752e-14,1.347e-13,1.151e-13,1.531e-13,3.283e-13,3.006e-13,3.56e-13,4.178e-14,2.361e-14,5.904e-14,1.388e-13,1.183e-13,1.578e-13,3.384e-13,3.089e-13,3.68e-13,0.0,0.351,0.692,0.828,0.003388,0.03303,0.02863,0.03741,0.0,0.343,0.733,0.404,0.0004957,0.004453,0.003927,0.005084,0.0,0.085,0.12,0.091,9.699e-05,0.09036,0.09026,0.09046
CXOGlb J002403.4-720451,0.0,0.97, 00 24 03.44,-72 04 52.21, 2CXO J002403.5-720452,0.23,5.469,0.082,0.1251,0.0004364,0.1255,0.1246,-0.7408,-0.9294,-0.6009,3.11e-14,2.254e-14,3.921e-14,1.143e-13,1.037e-13,1.244e-13,3.415e-13,3.25e-13,3.58e-13,3.269e-14,2.369e-14,4.122e-14,1.19e-13,1.078e-13,1.295e-13,3.53e-13,3.353e-13,3.707e-13,0.0,0.064,0.48,0.627,5.18e-05,0.02797,0.02787,0.02803,1.0,0.659,0.849,0.537,0.0006518,0.002744,0.002261,0.006115,0.0,0.067,0.243,0.029,0.0002058,0.09435,0.09415,0.09456
CXOGlb J002403.4-720451,0.0,0.97, 00 24 03.44,-72 04 52.21, 2CXO J002403.5-720452,0.2174,4.657,0.044,0.1216,2.197e-05,0.1216,0.1216,-0.7033,-0.9257,-0.6334,3.154e-14,2.245e-14,4.062e-14,1.065e-13,9.641e-14,1.16e-13,3.378e-13,3.216e-13,3.54e-13,3.298e-14,2.379e-14,4.217e-14,1.009e-13,9.071e-14,1.104e-13,3.39e-13,3.22e-13,3.56e-13,0.0,0.25,0.781,0.578,0.0007787,0.02505,0.02427,0.02583,0.0,0.327,0.778,0.599,0.0002873,0.00282,0.002599,0.004162,0.0,0.059,0.852,0.627,0.0002493,0.09369,0.0934,0.09404
CXOGlb J002404.9-720451,0.0,0.98, 00 24 04.97,-72 04 51.40, 2CXO J002404.9-720451,0.2444,5.553,1.0,0.003972,0.002504,0.0101,0.0007887,-0.6633,-0.8919,-0.5559,1.757e-15,7.53e-16,2.761e-15,6.278e-15,5.28e-15,7.276e-15,1.967e-14,1.746e-14,2.188e-14,2.434e-15,1.328e-15,3.485e-15,6.12e-15,5.132e-15,7.108e-15,1.786e-14,1.574e-14,1.998e-14,2.0,0.767,0.979,0.89,0.0004152,0.001306,0.0009596,0.003328,1.0,0.647,0.038,0.158,2.118e-05,0.0002251,0.000219,0.0004845,9.0,1.0,1.0,1.0,0.001972,0.002482,0.0002356,0.006947
CXOGlb J002404.9-720451,0.0,0.98, 00 24 04.97,-72 04 51.40, 2CXO J002404.9-720451,,,,,,,,0.9994,-0.9994,-0.9994,,,,0.0,0.0,2.977e-15,2.439e-14,5.419e-15,4.245e-14,,,,0.0,0.0,3.111e-15,2.833e-14,9.208e-15,4.746e-14,,,,,,,,,,,,,,,,,,,,,,,,
CXOGlb J002404.9-720451,0.0,0.98, 00 24 04.97,-72 04 51.40, 2CXO J002404.9-720451,,,0.468,0.0003741,2.737e-05,0.0005716,0.0003629,-0.9994,-0.9994,0.1736,0.0,0.0,7.178e-16,1.212e-15,6.963e-16,1.702e-15,3.422e-16,3.259e-17,6.354e-16,0.0,0.0,7.341e-16,1.298e-15,7.841e-16,1.812e-15,3.39e-16,4.623e-17,6.319e-16,2.0,0.685,0.982,0.967,7.768e-05,0.0002496,0.0001905,0.0005207,,,,,,,,,,,,,,,,
CXOGlb J002404.9-720451,0.0,0.98, 00 24 04.97,-72 04 51.40, 2CXO J002404.9-720451,,,,,,,,0.9994,-0.9994,-0.9994,0.0,0.0,3.12e-14,6.973e-15,0.0,1.395e-14,1.058e-14,5.04e-16,2.067e-14,0.0,0.0,2.728e-14,6.941e-15,0.0,1.461e-14,1.156e-14,0.0,2.236e-14,,,,,,,,,,,,,,,,,,,,,,,,
CXOGlb J002404.9-720451,0.0,0.98, 00 24 04.97,-72 04 51.40, 2CXO J002404.9-720451,,,0.339,0.0005923,3.216e-05,0.0007699,0.0005805,-0.1512,-0.3011,-0.1412,2.549e-15,9.868e-16,4.112e-15,1.211e-15,7.107e-16,1.711e-15,1.133e-15,5.667e-16,1.7e-15,2.604e-15,9.547e-16,4.166e-15,1.152e-15,6.401e-16,1.639e-15,1.317e-15,7.183e-16,1.916e-15,0.0,0.465,0.138,0.341,1.405e-05,0.0002494,0.0002447,0.0003558,,,,,,,,,,,,,,,,
CXOGlb J002404.9-720451,0.0,0.98, 00 24 04.97,-72 04 51.40, 2CXO J002404.9-720451,,,0.529,0.001427,0.000294,0.002065,0.001153,-0.4834,-0.0525,0.4372,6.619e-15,7.354e-16,1.213e-14,6.516e-15,3.357e-15,9.675e-15,0.0,0.0,2.303e-15,6.997e-15,1.473e-15,1.252e-14,6.917e-15,3.873e-15,9.96e-15,0.0,0.0,1.465e-15,0.0,0.471,0.772,0.773,0.0001101,0.001019,0.0009489,0.00142,,,,,,,,,,,,,,,,
CXOGlb J002404.9-720451,0.0,0.98, 00 24 04.97,-72 04 51.40, 2CXO J002404.9-720451,,,1.0,0.001509,0.001211,0.004671,0.0003116,-0.6633,-0.772,-0.2136,2.323e-15,1.039e-15,3.546e-15,3.619e-15,2.957e-15,4.28e-15,3.582e-15,2.823e-15,4.34e-15,2.48e-15,1.167e-15,3.72e-15,3.452e-15,2.769e-15,4.097e-15,3.566e-15,2.811e-15,4.321e-15,7.0,0.997,0.999,0.998,0.0004928,0.0007232,0.00026,0.002242,,,,,,,,,8.0,1.0,1.0,1.0,0.0005804,0.0006701,0.0002479,0.002516
CXOGlb J002404.9-720451,0.0,0.98, 00 24 04.97,-72 04 51.40, 2CXO J002404.9-720451,,,0.93,0.001401,0.0005946,0.002207,0.0005485,-0.4485,-0.4585,-0.0062,2.973e-15,1.771e-15,4.174e-15,3.685e-15,2.922e-15,4.447e-15,2.187e-15,1.511e-15,2.863e-15,3.045e-15,1.814e-15,4.276e-15,3.842e-15,3.047e-15,4.636e-15,2.145e-15,1.443e-15,2.808e-15,2.0,0.892,0.781,0.939,0.0003317,0.00071,0.0004052,0.001929,0.0,0.471,0.13,0.155,1.061e-05,0.0001997,0.0001963,0.0002865,0.0,0.49,0.939,0.798,4.066e-05,0.0004437,0.0004244,0.0007256
